creationTime,content_1,days,hour,mobile,nickname,productColor,productSize,recommend,score,usefulVoteCount,userClient,userLevel,userProvince
2016-12-19 22:25:47,"""今天中午刚到，下午售后服务的师傅们就过来安装了。目前风力还行，用一段时间试试。唯一美中不足的是墙上的空调管没用装饰罩，师傅说，空不太好装，就没装。","3,""afterDays"":0", 22,true,"""j***l""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""",""""""
2017-01-25 16:26:02,"""第一次在京东上买东西，上午买的下午就送过来，并且安装完毕，送货速度很快，服务态度也很好，安装师傅们真的很体贴装修完后还帮忙打扫卫生！","0,""afterDays"":0", 16,true,"""j***v""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""银牌会员""",""""""
2017-03-15 18:31:52,"""外观比较靓丽。新房装修中半年后才使用。试机一次制热效果不错。三台里面有一台感觉噪音稍大点不知是不是那个房间小的缘故。相信格力的品质。家里用过格力的产品，比同类的某美好太多。","12,""afterDays"":0", 18,true,"""l***9""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""","""山东"""
2016-12-13 18:55:27,"""买的嫁妆，京东的速度还是很给力的，一起买了好几件，安装人员也蛮好配合，给力","37,""afterDays"":0", 18,true,"""j***q""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""","""江苏"""
2016-11-11 21:08:04,"""送货速度很快，安装师傅特别热情，收费很合理，是按照格力官方收费。安装师傅热情周到的服务充分体现了TOC模式的用户运营思维，谢谢！","10,""afterDays"":0", 21,true,"""李***琛""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""","""广东"""
2017-02-08 02:55:07,"""一起买了三台，棒棒的","4,""afterDays"":0", 02,true,"""j***y""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""",""""""
2016-12-16 12:00:44,"""感觉不错！全五分好评！","1,""afterDays"":0", 12,true,"""j***b""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""",""""""
2016-11-12 21:11:03,"""大品牌就是不一样啊！快递员送货速度非常快，人很客气必须点赞，安装师傅服务很好，很辛苦一个人把外机就挂好了！谢谢你们","3,""afterDays"":0", 21,true,"""L***李""","""正1.5匹""","""品圆变频挂机""",false,5,1,"""来自京东Android客户端""","""金牌会员""","""江苏"""
2017-04-03 17:55:56,"""还没开始用多久，主要感觉格力安装师傅的服务态度太好了，实在挑不出毛病。我是家具颜控，空调外观其实看不出太独特的地方，后期有使用心得会继续评价","10,""afterDays"":0", 17,true,"""D***3""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""",""""""
2016-11-11 13:53:29,"""使用中，非常好！安装师傅也非常负责，楼层太高不好安装，师傅也想办法解决了，非常满意！唯一就是塞缝隙的东西没了，自己用卫生纸塞的","1,""afterDays"":0", 13,true,"""希***译""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""PLUS会员""","""山东"""
