creationTime,content_1,days,hour,mobile,nickname,productColor,productSize,recommend,score,usefulVoteCount,userClient,userLevel,userProvince
2017-03-16 14:50:55,"""送货快，安装服务好！""","1,""afterDays"":0", 14,true,"""D***航""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""","""广东"""
2017-03-16 16:30:15,"""非常好""","2,""afterDays"":0", 16,false,"""w***k""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""PLUS会员""","""上海"""
2017-03-16 16:28:02,"""不错""","3,""afterDays"":0", 16,true,"""j***z""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""","""广东"""
2017-03-16 16:26:17,"""还不错，期待能用久一点""","5,""afterDays"":0", 16,true,"""J***敬""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""",""""""
2017-03-16 16:22:32,"""速度快""","1,""afterDays"":0", 16,true,"""j***6""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""",""""""
2017-03-16 16:10:06,"""安装服务到位，挺好的""","1,""afterDays"":0", 16,true,"""j***8""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""",""""""
2017-03-16 16:10:06,"""便宜，正品""","5,""afterDays"":0", 16,true,"""7***丽""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""",""""""
2017-03-16 16:05:52,"""老爸说买贵了，市场的都便宜点。。。""","59,""afterDays"":0", 16,true,"""j***r""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""","""广东"""
2017-03-16 16:05:21,"""好""","8,""afterDays"":0", 16,false,"""j***5""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""金牌会员""",""""""
2017-03-16 16:02:31,"""格力大品牌，质量放心""","1,""afterDays"":0", 16,true,"""闪***1""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""","""陕西"""
