ProductID,price,PreferentialPrice
12050503933,436,296
12062736397,699,398
12062998811,580,428
12063313564,359,168
12063313565,359,168
12063313566,359,168
12064102846,459,289
1980363736,599,358
12078318300,468,238
12087252697,339,299
1980340714,600,561
1980313608,2059,359
12112534101,329,329
12124457614,699,499
1980256903,1288,479
12128262937,240,240
1980250524,2055,568
12142692105,489,199
10258292235,495,448
10258292234,495,398
12144707940,698,598
1980238422,1999,568
1980238420,1999,568
1980000664,999,479
12172902752,599,248
12175003124,339,239
12192798515,768,289
12205031871,399,279
12206821257,258,258
12207054469,298,298
12260558513,489,359
12260558514,489,328
12261607564,399,239
12262327438,399,298
1979859719,2988,359
12263021810,628,498
1979859717,2988,375
12267507592,488,398
12268702571,359,329
12274900233,428,318
10236136303,569,299
10235268546,525,269
10678373623,499,329
12307746322,550,391
12308024920,350,233
12312724476,598,376
12314762023,698,518
10393766681,1080,299
12326016030,498,315
12338043010,399,219
10223110579,488,386
12346163717,1008,498
10746381541,599,238
10681798201,1200,288
10204335798,799,-1
10197061559,498,378
12376562427,428,356
1978931867,498,486
10197061558,498,378
12378802038,359,289
10766392251,298,298
12381997854,359,289
12392891046,548,498
12415928707,699,499
12418045844,788,328
12420759787,299,299
16605861018,399,399
12442634553,599,499
12445802246,689,366
12446192842,498,386
1978237195,398,368
1978106366,1388,198
1978106365,1388,428
12458919568,359,229
10136427652,799,369
1978106363,1388,396
12459295319,459,275
12459493497,359,245
10870686305,399,249
12480987834,329,329
1978106361,1388,428
12488625910,299,269
1978106360,1388,198
12511040599,698,505
12513036792,499,398
10136427651,799,349
1978106358,1388,198
1978106357,1388,198
1978106356,1388,198
10136427649,799,349
10136427648,799,349
12554493120,500,349
12554650529,599,238
12556863477,499,299
12568659763,368,248
12573214455,675,345
12573214456,675,389
12573214457,675,299
1976621231,999,499
12576999625,699,399
12590273359,299,211
12590273360,299,211
1976584902,690,590
10786541746,498,498
10786541747,498,498
10372685514,560,285
12612525275,1200,560
10365819162,998,269
12646908520,468,328
10786541748,498,498
10786589755,438,438
10786706693,588,558
12654315162,630,318
10360146018,568,398
12656725420,888,478
1975978433,256,143
1975978432,256,143
1975978431,256,143
10115848228,405,378
12671718320,498,316
10872997923,499,399
12695542750,568,368
12697671669,699,299
12712499389,398,368
12745624175,518,233
10786706694,588,558
12783572429,678,339
12806015537,278,258
10786706695,588,558
10787390211,736,389
10793780855,499,376
10111060611,499,399
12847465281,693,315
12853708081,399,239
12853892252,442.5,388
12880205665,598,268
12883563365,980,485
10794043746,699,495
10637137599,899,576
10104193980,520,520
16604383478,599,399
12984700781,597,298
1973906072,599,-1
12984730491,897,388
12984733703,468,398
13011866842,459,399
10102037804,486,486
1973690550,1088,428
1973690549,1088,428
1973690548,1088,428
13089232001,658,358
1973690544,1088,238
13156666673,237,139
13156666674,237,139
13156666675,237,139
13163566277,588,488
1973690540,1088,238
13180290590,550,489
13180290835,580,368
13180290836,580,439
10102037803,486,486
10102037802,486,486
10102037801,486,486
10102036200,486,486
10102016284,568,568
1973385221,999,480
10102016283,568,568
10102016282,568,568
10102004272,495,495
10102004271,495,495
13180408046,450,399
10102004270,495,495
13180490761,360,339
13180666266,450,399
1973105401,1999,375
13180672608,500,306
13180672609,500,376
10101998301,428,428
10694809231,298,298
10907734782,299,299
10908125472,399,329
10697589185,399,299
10637581255,1180,505
13233196277,299,239
13234642075,399,399
13234702099,580,399
13235179369,499,499
13259803131,499,339
13260163740,499,299
13260377635,399,269
13285842045,779,299
10516663366,498,298
13288276330,576,238
13326883526,478,239
10101950304,438,438
10101950303,438,438
10101950302,438,438
13420906653,495,488
13420906654,495,438
13436129176,599,339
13436423137,550,450
10101933332,488,488
1971102614,569,569
10101824407,428,428
1970315795,1000,499
10101824406,428,428
10101806849,426,426
13468600239,500,399
13469210050,599,299
13469237295,399,259
10101806848,426,426
10100970628,468,468
1969648427,1399,419
10100970627,468,468
10100939358,398,398
13518953854,368,288
13532370975,1339,468
13532370976,1339,458
13532370977,1339,458
1968435692,999,539
10100939357,398,398
10100939356,398,398
10100939355,398,398
13617598704,399,399
10100939354,398,398
1968185651,399,399
10100917141,398,398
10100850742,436,436
10100850741,436,436
13685479944,786,268
13697927747,299,299
13699598268,340,339
10100850740,436,436
1966541361,999,420
10100835033,408,408
13772588182,696,298
13805274770,550,358
13824794521,348,348
13825394876,999,499
1965901987,699,479
13829378041,999,499
13858768993,399,399
13859969511,599,298
13886935295,870,288
13886935296,870,288
13886950859,1200,499
10100835032,408,408
13886982767,388,289
1965402310,1399,568
10100835031,408,408
13887000925,1398,459
1964785984,519,239
10100835030,408,408
13927029379,1100,288
13927059491,560,288
1964587235,488,448
13927106624,658,499
13927106625,658,368
13927106627,658,499
13927107969,315,299
13927109409,398,368
13927109458,540,268
13927111756,247.5,-1
13927123999,916,238
13927128186,499,398
13927128187,499,296
13927128188,499,398
10100835029,408,408
13927156168,318,308
13927158702,656,398
10912783318,688,376
10100835028,408,408
1964353702,1999,568
1964270221,788,588
13940773589,32900,286
13942217099,399,269
13942624648,369,309
13973439368,999,499
10516663365,498,298
13976289727,899,299
10093514371,499,398
10356132307,984,328
1963178689,368,368
14195508584,984,498
14224131014,428,328
14272813583,597,299
1963055743,479,399
1962512912,999,420
1962512911,999,420
1962506551,999,420
10808662255,999,599
14403192410,299,259
14403192411,299,219
1960008541,618,459
14508327569,988,489
14541490800,399,239
14541785007,1380,460
14541786699,360,298
14578832365,359,359
10057023838,699,499
14602617108,399,199
14645445149,517.4,288
14646184099,588,246
14646184100,588,428
14646184261,608.4,288
14646204656,769.6,368
14646217326,764.4,368
10351690304,1152,288
14646330681,699.4,338
14646334772,1092,495
10044414971,799,419
14680508543,675,316
14680817778,518,498
14680817779,518,498
14687178488,984,498
14717831205,498,398
10044414970,799,419
14742885930,439,259
14779031211,1088,576
1958593413,699,569
14791788921,688,498
14791788922,688,368
14791793765,498,298
14791793767,498,338
10044414969,799,399
10044414968,799,399
10351631912,1072,268
14899434810,598,238
14899434811,598,358
14900103940,998,498
10351626902,1032,258
10351610910,1072,268
1958419002,888,418
1958419001,888,418
10351594281,1032,258
10818720624,380,268
10823223245,399,299
1957743015,698,518
15058949178,1999,399
15058949179,1999,399
1957735367,656,428
15069419408,588,299
15070237348,499,259
15098813548,279,279
15103362976,320,259
15152142936,259,239
16605861816,399,349
15226380254,299,168
10642293364,499,299
1999297427,388,388
10349892960,1072,268
15227509769,299,198
15227670326,259,138
10349822939,1192,298
15235862419,239,98
15264844332,599,549
15264844333,599,549
15272252826,269,258
15304148770,900.9,398
15304202602,699.4,348
15304278124,468,398
15304284205,996,288
15304284468,1032,428
15304294895,388,338
15304295438,1249.5,488
15304295547,1890,588
15304299001,897,388
15304301356,504.4,288
15304312246,699.4,288
15304316003,517.4,288
15304344503,769.6,368
15304361597,2250,398
15304361598,2250,398
15304363123,903.5,288
15305281799,518,505
15379006284,899,268
15379006285,899,199
1956022925,488,488
15392817610,359,325
15394179766,499,299
15424917012,259,169
15475447354,458,368
15477424416,1192,298
15499117438,768,328
10349741966,1032,258
10349725231,1000,248
10511058856,718,368
15530891880,799,239
10704543130,486,486
10704543131,486,486
15638250488,399,249
1951070351,999,379
16595998135,504,298
15711410613,489,468
15711410614,489,398
1815590987,369,369
1807442643,568,568
1807442642,568,568
1807405327,448,448
1807405326,448,448
17248816519,796,422
10926081715,780,460
17306523785,999,538
10926081716,780,480
10931208688,599,518
1788139941,900,550
1788139940,900,385
1788139939,900,360
1788139938,900,298
17345711973,496,248
17345711974,496,248
17345711975,496,248
17348140225,328,298
1788139937,900,258
16605861815,399,371
10931422950,399,279
10931690567,699,399
17810961645,399,176
15933637613,399,399
15934033004,299,299
1755027712,988,499
1755027711,988,389
1755027710,988,379
1755027709,988,379
1755027708,988,369
17918568779,398,268
17918568781,398,268
17918568782,398,268
17930592275,499,289
10970109678,599,518
1733417456,866,391
10979581689,699,399
16111901196,588,398
16184676000,899,549
16196419590,1299,499
16196419591,1299,499
16227948549,598,299
16229915041,699,369
1996773426,1699,568
16241477638,689,299
1996638668,499,458
18133662533,339,239
16241477639,689,328
10987244371,599,399
1996538470,1399,568
1715655474,699,298
1707626944,269,269
16330529048,1380,588
10989671956,398,278.6
16330529050,1380,588
10992683742,600,599
16368911226,398,248
16370226417,258,258
16378954713,698,245
16378954714,698,238
16380893842,398,298
16380893843,398,398
16382610329,398,238
16410576721,1699,538
1995379288,599,429
1668189163,999,398
11027449813,498,298
11027449815,498,298
1995379287,599,429
1995379286,599,429
1995379285,599,429
1995145817,499,299
16588801350,498,298
11027486406,599,398
10716548345,699,458
10717974101,889,399
10718188252,999,558
1618125503,338,238
1994142309,800,465
1994142308,800,465
1994142307,800,465
1993861874,429,419
1992647325,399,389
1992643068,419,419
11050308958,299,298
11050343170,339,289
11050403055,599,499
1990105827,439,399
1990105826,439,399
10502455315,1599,499
11082943098,999,549
1576251707,599,249
1576057025,299,99
11082943099,999,499
1557522512,599,238
11088120367,488,278
10336558159,1152,288
10336475924,1192,298
1546338685,599,316
10336453198,1152,288
16523412186,550,425
16605861814,399,393
16464627680,399,299
10557394347,299,299
1504857026,599,499
1504857025,599,499
1504675908,588,368
1989515747,999,580
1989515746,999,580
1989515745,999,580
11150902752,399,299
10616441414,448,448
10334262591,1152,288
10468427196,599,399
11188871111,1000,269
16464627678,399,299
10546758792,736,395
16464627677,399,299
10331586847,1152,288
11188871112,1000,269
11188871113,1000,288
10459367129,1280,498
1361463826,398,288
11188871114,1000,288
1988956521,699,569
1189642749,598,528
1189558572,399,259
1179265173,590,524
11188871116,1000,253
11188871117,1000,288
11188871118,1000,258
1988954904,338,299
11188871120,1000,188
11188871121,1000,268
11188871122,1000,268
10331542766,1152,288
11188871124,1000,288
1988907286,499,389
1988284521,690,468
16434282767,398,398
11206722257,499,249
11206888457,599,265
1988284520,690,468
1988284519,690,468
11218192957,439,329
11220144978,399,368
1987691141,1299,399
10327851203,1072,268
11226846787,299,269
10327834731,1000,258
10327806733,1072,268
11247338760,799,169
11247338761,799,139
11249485414,648,498
10327769147,1000,258
11260336043,796,389
11265644770,599,478
11278273815,599,508
11278471762,590,558
10652682931,599,468
10326463862,499,269
11289137691,688,498
10326463861,499,269
11306958936,999,499
11332617045,598,238
11333125143,999,499
10652682932,599,398
10324532035,1100,288
11349498427,499,399
10324514770,1000,258
10324495262,1000,268
10324450934,1000,248
11376218963,358,358
11376230653,398,238
1985339732,2055,568
11395173283,498,348
11395319645,398,268
10324433207,1000,288
11410149568,399,198
11410149569,399,198
10324433205,1000,298
10324433204,1000,288
11465841764,1596,239
11488742360,369,309
11488788588,32900,286
11488788674,369,278
11541924273,399,249
10324349498,1000,288
11602386449,399,309
10324349496,1000,298
11609377572,599,469
11612655910,799,536
11612655911,799,438
11612753254,599,438
11617752281,899,536
11620650334,899,499
10840409511,5500,388
11628465576,699,299
10324349495,1000,288
11631122968,699,269
11631122969,699,269
11632254270,660,428
11632254271,660,396
11678319848,399,269
11687135026,259,259
11687646038,469,358
11687757688,399,168
11689416097,699,489
11717281508,428,428
11730519121,699,299
11731210654,899,299
11731307751,699,399
11749671513,329,239
11749671514,329,329
18249034566,269,239
11749671516,329,269
11764701361,899,319
11765483502,899,299
1984651273,699,499
16614720258,500,239
1984651272,699,499
1984567404,1000,499
16616135296,600,349
10632283128,699,279
1984434253,339,329
1984434251,339,329
1984434250,339,299
16629599274,499,399
1958593414,699,569
10558414839,360,268
1733417455,866,398
10237941207,488,298
10296956114,459,369
10633108917,990,590
1966707911,800,528
1125544985,1320,538
10098012904,328,286
1966707910,800,528
10028529454,349,299
1677457325,499,329
1646190849,599,269
10558414840,360,268
10650001627,360,268
10121422514,499,329
1102983015,360,232
10223130191,499,393
10254922252,599,299
11107717472,599,109
1072322,199,139
10925762646,298,298
1616524,1199,799
1460691515,198,59
11692217716,99,39.9
1384006136,1200,350
10681793798,1200,138
10426895915,299,139
1516716807,399,138
607754,879,760
10184541218,111,69
1592998643,125,89
3027333,699,128
12788940344,79,38
12283803210,199,55
13709670714,79,34.8
10008517129,119,99
11692217717,99,39.9
15200669561,195,129
12898117107,1200,1188
10771915477,79,38
10346945771,198,108
10822356250,99,48.9
10058126384,4400,2799
12695739990,299,69
12805733376,299,99
13669805351,69,39.9
11022149397,199,55
11234953830,369,65.9
12737931723,1100,699
4071170,499,109
10352991186,119,66.9
10802376148,299,69
1750276661,1499,1169
10402920523,198,129
1002128269,828,598
11556442045,99,55
1984926912,1248,699
10193382904,199,129
13297548996,199,69
12718659379,109,99
14615783635,79,35
10776262694,99,47.7
10797052766,99,48.8
1708823245,199,89
13515295612,2800,2678
17349705121,888,666
10775902622,79,48.8
10114946259,119,69
10775902621,79,48.8
10775902620,79,48.8
10008571578,199,119
10776217493,99,47.7
13440661146,2800,2678
17018155518,3990,1748
12968121372,1072,686
1957778801,3999,1299
10140919575,299,109
10069730763,149,119
13043312939,99,69
12337898448,299,239
1178218757,2980,799
11324224208,3598,2588
1592450313,125,89
2014440,2999,2498
10448592663,1999,1099
12992193355,499,118
15233008700,138,69
12031428395,199,119
10114946257,119,69
11285694789,1599,899
1388751275,1700,780
10950046703,99,39.8
12804944925,199,119
10620385107,598,119
1131081171,598,109
10689448817,129,99
14272623174,199,79
1626231290,199,89
15232933361,119,69
10114946256,119,69
14196109259,1614,968
12554517038,399,39.98
1032611459,2798,1599
11768122755,99,98
17197959009,1402,799
11276296999,99,89
1980491804,2599,1798
11295804049,4888,4888
11165739944,369,79
11849425358,109,69
13765194083,299,39.98
10114946258,119,69
1586821613,199,99
17364110278,666,666
13886884628,5600,2299
15265575549,299,89
10106304194,50,50
16243225094,299,119
11166277950,109,79
11687398340,299,68
12832932837,199,85
13639686151,189,68
4974314,159,79
12529290150,119,99
10014139092,120,89
2602286,199,59.9
1649007697,1980,799
5518590,199,119
15902236828,109,59.8
1534907711,299,69
1119921060,298,140
18179863811,498,138
18361914904,1399,1199
18230449972,140,138
17932655869,499,99
18184177929,159,109
17936688898,899,699
17947332825,360,59.9
17948061571,270,49.9
17948061572,270,49.9
18183951760,2299,1199
18183951759,2299,1199
17968701934,999,799
5398113,399,119
17970765289,999,899
17975721379,899,699
18183951758,2299,1199
17807117712,198,118
17810826901,1899,1739
17677785093,799,799
18026239430,299,99
18026239431,299,99
17678574712,699,699
17679876870,109,49
17734312617,200,129
18126978542,199,99
17734312618,200,109
17807117713,198,118
18297590587,398,138
18137590797,99,69
18168547271,95,69
17867113127,299,69
17860211306,1288,1288
17734312619,200,88
17858237601,269,-1
17761208058,120,99
18179863805,498,127
17798175859,299,99
18179863808,498,136
17808103079,109,89
18367312957,740,368
18321134135,139,119
18367312958,740,368
18373180269,149,119
18373268333,128,128
18367312955,740,368
18554536263,299,139
18554536260,299,139
18247376922,129,109
18367312956,740,368
18488084509,169,129
18367312954,740,368
18310517400,999,788
18318642873,169,129
17721607423,899,599
17721607424,899,599
17745280813,2199,1799
17745280815,2199,1999
17745280817,2199,1999
17745280818,2199,1999
17745280819,2199,1999
17745280821,2199,1999
17745280822,2199,1799
17745280824,2199,1799
17745280825,2199,1799
17745280826,2199,1799
17754574640,188,138
17754574641,188,138
17760878480,99,88
17763264534,159,129
17800710184,150,129
17810278069,999,639
17813929156,258,129
17859298696,899,899
17859698095,988,988
17925758613,655,110
17927987323,299,39.98
17927987324,299,39.98
17934374804,999,899
17934374805,999,799
17949357206,414,69
17949357207,414,69
17967701327,899,599
17976321602,899,599
17991596795,198,89
18115159151,1080,1080
18128494387,199,69
18177609250,499,99
18182922964,129,109
18183996918,129,109
18187776074,1199,666
18187776075,1199,666
18188225552,139,139
18189022210,99,95
18189807954,136,136
18230105102,180,139
18244754601,198,59
18375759726,50,50
11846555645,99,39.8
12315640166,199,65
11501066483,129,109
13342993390,399,139
10802254212,269,69
10583233066,89,79
2774328,199,99
10346059456,138,108
10346059455,138,108
10346059454,138,108
1462526791,268,85
10523652599,168,69
1586531665,3680,2099
10348656093,1699,729
16900769953,69,49
10104979620,5680,3498
10583544624,79,44.9
13179457258,118,118
16830847013,1588,899
13373647650,229,109
10336089973,299,69
13493778193,79,59
12681480021,69,38.8
10357961656,1800,1000
12816166243,2999,1999
14544799846,89,79
11680655681,199,139
1462526790,268,79
12512491138,298,138
1504673879,987,669
1956703446,799,659
13180417159,150,98
10712147607,199,139
10831625577,299,119
10069613729,4305,1968
1462526788,268,69
1549460651,1098,1098
1462526789,268,75
12681480019,69,38.8
11065758477,259,129
11409485242,198,89
10690299657,298,108
11295881100,4988,3999
12745671262,69,38.8
664623,3299,3298
10435471386,2999,799
13034672089,99,99
12737931725,1100,899
1680059221,898,718
12571594950,199,69
2196060,249,199
12045452961,219,199
1679798238,3998,3998
11349309214,99,99
10649588662,289,139
11025236254,198,44.9
14495007778,168,79
1117587536,168,79
1707627233,269,129
13180486694,95,78
17297502215,99,39.9
10062776820,119,109
1750681895,199,119
10435471387,2999,799
16589331209,999,699
17197959010,1402,899
11347792390,268,89
10802290249,259,59
14272623172,199,89
10511255315,299,89
11284535406,1999,999
10586322374,899,686
12536303986,299,69
13515809942,1900,1740
11340623056,299,89
1792236353,1090,872
10509826463,2798,1799
16932216182,250,138
11498896822,3990,1798
10802370808,299,69
10801599854,109,68.9
5405852,999,669
10008831098,199,69
11865034630,159,119
13676667302,168,109
13161172895,299,129
1724909181,1980,899
12337002117,119,39
13493778192,79,59
16703820267,189,139
1593122419,112,75
17018166779,2990,649
13034672091,99,59
11263947938,990,680
4702562,199,109
10058123814,2998,1799
1975293666,1999,1599
4577552,139,109
1178218758,2980,799
11945997344,199,99
11222403549,349,119
2953196,2199,1699
10988961424,69,49
10578905747,298,89
1959150186,1999,788
12571989417,298,118
10745796569,198,89
10805162785,129,99
1679994451,699,699
17122269783,870,25
1976815777,1990,1590
14811017401,299,139
15902236827,109,59.8
10158551639,1398,799
13242852184,598,598
10327217845,99,69
1971153634,1999,1025
1748324351,159,119
10577646567,399,89
10653056725,199,59
10561629577,259,109
10914330670,888,608
11748365146,599,139
13180516029,260,245
12536280072,2299,1398
1967910351,3998,2999
10048838828,3298,3298
14457013727,368,139
11346891798,369,129
12131585511,1280,998
10644849508,1700,916
11632998996,198,98
13034672092,99,69
10103928356,190,85
13243778165,598,598
11052000412,1850,1480
1690323355,129,99
10670053903,100000,98
10015926614,252,111
11533716586,139,119
10454732780,199,99
17350936117,117,76
14284496012,1468,968
10879228154,169,69
14159564828,499,25
10988961427,69,59
10627195119,199,98
13517188887,199,69
10895711999,189,89
1709206418,199,149
17293544078,299,139
1636915944,1300,1098
11349322175,159,109
13180791594,1100,959
10442684771,100,85
11440561816,169,119
1549460650,1098,1098
2803705,4698,3999
1955255743,1299,599
1983548059,1588,1382
12840240803,1500,1380
1178193400,1498,1099
15059222870,199,79
13180309009,3680,2698
10903118424,229,89
15475971915,436,118
1032514297,1398,799
1573810423,1398,999
11373188582,299,139
12124333295,999,686
1032514298,1398,899
1679816346,888,888
1556706272,1398,899
1990092728,2700,1320
13676426641,198,89
1434677779,1398,1098
12512491137,298,128
1586531663,3680,2599
10448027113,3598,2688
10658233375,1700,1021
10015324521,129,109
10454732778,199,99
1956321634,2088,1288
14863410474,499,79
11599114269,358,199
10617268736,289,86
10251853101,1698,799
15304376285,2098.2,1258
10280293624,239,109
12055772443,199,48.8
11324224207,3598,2588
10604002311,199,99
12819178675,999,820
11632998997,198,98
13040521384,1300,1288
15059259965,269,99
10297144498,298,72
11740301089,139,99
10658233376,1700,1021
14822453965,3900,2399
10641028715,1100,859
1637437501,1100,799
1636915946,1300,1198
16461240799,900,798
14781813860,229,59.98
13512758772,269,109
14822453967,3900,2399
14822453970,3900,2399
10435898854,2999,899
10103928355,190,85
12033882670,359,99
10782193221,299,99
12717880955,99,99
13676514017,198,99
10722984792,298,89
10561769559,209,89
11783007860,399,159
1754674228,199,99
16830833236,299,119
11767660580,2098,1198
10694385930,119,55
10694385931,119,55
11889701815,199,59
17029881376,299,69
11188284423,599,139
1593064751,130,110
10128838342,96,68
17350936118,117,59
1680059222,898,718
14445479711,169,79
11296068232,1298,799
1504673881,987,739
12262869082,149,59.9
15692786860,499,25
10415473049,399,89
1137658350,2798,1599
14990280442,2199,2199
14351822685,2199,2199
16892395496,1599,1299
12030824016,2880,940
10028579862,199,99
10622446058,3680,2189
12474638800,168,168
11184988664,599,119
10112446269,299,59
11630192322,466,129
1593115132,95,89
1648791093,199,99
15613466522,259,119
11175028139,229,139
10463852862,349,139
10690299658,298,108
10658233374,1700,916
12474647701,168,168
14351822689,2199,2199
1034795608,1398,699
5284636,199,109
10391648889,559,129
13179680131,138,138
10059342620,159,139
12675944823,219,98
10379595692,298,72
13541665901,1100,698
10649976632,1390,690
10741785636,199,139
1984926911,1248,699
1755654679,198,98
12078437441,95,79
12612539043,1200,690
13622228801,399,99
13180413717,120,99
14406002532,129,79
1955834919,3999,1988
1643543157,2300,1013
10108741579,299,89
10363563130,399,169
11117360242,469,85
1628997213,129,99
11666144003,199,99
1956112237,1888,669
13180408943,135,96
14989754328,1999,1999
10745796567,198,89
1971821161,1699,999
1593892459,99,85
1969750244,3000,1990
1956447366,1299,659
10075155117,388,109
17156666886,69,39.9
14272623175,199,89
17817943240,59,39.9
1535256842,1450,658
12718393574,199,99
16461240797,900,648
11596248014,898,699
10521567056,990,969
10745796568,198,89
16830833237,299,119
12046693116,119,119
10069616604,4200,1918
11439532204,189,136
11596248013,898,699
15386883078,199,139
10387348050,598,118
10483642828,399,99
13180398985,98,79
14783624470,99,49
1636966418,1100,939
10048597651,699,159
1583058983,4988,2499
10210041083,369,129
1954831923,1699,899
1972628310,1989,619
13859969513,599,369
11633045503,323,99
10121641138,199,89
1636966414,1100,918
10515171844,136,65
13234745223,149,98
11062141254,199,99
10435027764,288,138
10557415742,139,139
11094544464,299,139
10436972135,288,95
10475090608,129,98
11633104677,1999,1959
11215971461,69,34.8
10435027763,288,109
13723691340,199,65
10435032193,288,138
1955829047,2999,1799
1032611460,2798,1599
12875387666,1899,1899
1032580301,2998,1799
14936131958,299,119
1956361704,1900,899
16888170047,189,139
12262869079,149,59.9
1667235375,798,618
11138035949,598,138
1986572281,1999,1788
10223057443,199,99
10511281319,299,89
13732284833,149,109
13440644888,80,39
11867332829,299,299
15386990717,199,99
16614684983,99,39
11932186301,299,99
12902182335,950,858
1636966417,1100,858
11264705495,89,49
1988771365,1050,850
12446814602,2999,1849
14810660583,59,39
13440660787,1900,1740
11868249920,1790,890
11632658406,299,129
10359537017,504,89
13233590849,128,128
16289574058,1380,888
12474690542,238,138
1613574961,199,89
1648509563,1498,899
1989441183,3676,1720
1975142829,2100,1666
1649007698,1980,799
1988991985,999,108
10499422119,176,99
10108712866,199,139
11825810356,199,99
12897480701,1100,818
11744758716,89,49
17000113356,198,128
10619363081,299,89
14863410475,499,89
1788045224,2500,800
10058121497,2798,1799
1971669613,3999,790
10641028713,1100,789
17425676895,76,75
1956629197,1999,788
1706667846,2980,899
1969669675,999,789
10866963108,89,69
17357778596,199,169
16634273810,50,50
14576186487,156,99
4905694,199,159
13288583582,356,128
15059302467,299,119
1976815776,1990,1590
11853598478,247,99
11189013026,499,139
12834993696,299,139
11346891797,369,129
12968358788,2880,1528
10801682103,299,59
11807084288,699,99
13180288951,1100,758
10619403480,329,89
11295079272,2098,1198
11156588595,2098,1088
13033065888,168,138
5278200,299,129
10777004880,198,109
11296068231,1298,799
1963302579,2188,999
10925561000,299,59
13299297838,199,129
16243225095,299,128
16900769952,69,38.8
12881164424,199,99
11216255516,199,99
1657036321,2098,1088
12890857767,1298,899
12378774132,98,98
1959150185,1999,709
1657036320,2098,1088
10361716702,199,99
10658959181,1940,1411
13932028150,79,59
14863410472,499,89
10633108918,990,590
11051473028,99,79
1958589723,2999,1399
1984458797,1999,1399
16830833238,299,139
13886924804,2598,699
11145463069,999,699
1954154179,2599,888
11218718961,250,129
10712373702,998,879
10617222343,159,68
10529565394,399,139
12840240804,1500,1380
1964375464,899,688
12551117749,299,59
14740103278,499,88
1984297480,1398,699
12323438400,998,879
12418451687,192,135
12719081497,129,119
16276166756,189,99
12262869080,149,59.9
12595757747,299,89
10108838429,119,89
13180415015,98,79
1990092723,2700,1320
1994758745,799,658
10617192472,299,78
11678027011,199,69
10777004879,198,99
1968382884,2008,1299
1956946679,1299,659
12192662996,299,129
11349407545,129,129
1997251710,3999,1449
13180311673,1500,1290
1970114163,1999,1288
10879944504,169,99
11066079177,599,119
10442684770,100,85
15516127147,299,136
11093321785,298,44.9
10840265733,199,139
1636942433,1500,1250
16555974678,109,59.8
1979738866,766,649
15946286191,169,79
13034672090,99,79
1792148366,98,79
1971821162,1699,620
1979531480,1588,1239
4863500,1398,699
10823558455,298,139
16049457873,269,139
11767179555,299,199
11193590544,258,139
10627863074,89,89
12718950498,129,89
10338550618,199,89
11383400073,169,109
16381538943,168,128
10274542520,159,89
13459546512,269,68
10723101330,398,109
11253503217,149,139
1366538624,1940,1204
10658959183,1940,1204
10512314830,1360,599
10783683213,1799,599
12115848053,719,599
10771640680,258,118
11606602011,368,118
16552255292,129,49.9
10777004878,198,108
10452339412,319,99
13205292724,169,79
10129135864,1498,1258
13540522956,259,118
10350769910,360,133
10777323654,129,65.47
17255400040,299,99
10395175781,199,89
1990097302,1898,1120
1984962839,1898,1120
1626127275,699,119
15978272004,299,119
12066884248,199,129
14863410471,499,129
14863410471,499,129
10616969652,399,129
17578147795,298,139
10229988075,199,139
10936977746,359,39
10995971231,109,109
10078085733,149,129
13160879432,168,138
1809808430,598,138
15342921947,436,128
10452173353,299,139
1985987133,1795,1098
12493836118,159,95
10777004877,198,99
11240230096,1940,1090
14808893467,1198.1,1088
1744076655,2000,1088
1512406849,168,99
11864807041,299,139
14455573842,300,106
12474772178,238,138
14707917593,199,99
12612469464,2700,1050
13517595351,1100,1050
10480196792,229,99
12276986776,199,129
17128685429,169,99
12174421776,199,99
10931307352,399,99
13041174861,699,99
13859477729,199,99
14148119327,98,98
12375962578,168,98
10813925537,238,109
1969081442,1200,999
16558416142,1999,999
1636966415,1100,999
1959602288,2988,999
1988887376,1050,1000
1957603908,1999,999
12817371616,1299,996
11524964464,180,109
1989057149,1099,993
1989053762,1099,993
13180285875,1200,1038
12143570442,1599,1088
11806425522,99,89
10353852656,199,69
17157624708,69,39.9
17251973117,69,39.9
15072198982,129,129
12898533632,199,49
17336987940,300,25
15353869031,99,49
10105208207,298,139
1964382580,1290,968
13931946782,258,129
14736044137,199,89
12571594949,199,89
13034672093,99,89
10605380525,110,88
11609008108,999,999
11294615234,698,598
11294615235,698,598
11188187542,299,69
10110321402,99,59
16229124580,399,139
10092245481,99,65
13511631900,999,928
10435898855,2999,899
12716222764,298,98
12099988758,299,99
12719041165,109,99
13215792731,129,79
10236163591,99,99
10511657450,298,118
11442019216,299,99
10988782230,149,69
16555974679,109,59.8
11986170856,98,49.9
13010346101,99,48
11794178803,199,99
11222489307,329,129
1971034342,999,788
1971034340,999,788
1993651999,1099,899
17018157101,2998,899
11849801550,199,99
1972087141,1200,1039
1957622275,889,889
10511657451,298,138
1984216773,1900,887
15506275198,356,89
14267805545,129,109
13180732903,100,85
1981555494,1700,899
15229414538,3520,880
14541780090,980,880
1792288485,1080,864
15386883079,199,109
1955996580,3999,1779
11868249919,1790,940
1184997737,1760,878
10102133623,1200,938
11128131683,1499,899
11369760238,199,78
10659101344,1760,870
13440662830,920,899
11094406302,169,79
10515069602,158,81
10747886688,199,119.9
16614039814,300,95
14786227382,199,139
10684069700,199,69
15902685246,159,69
13440662829,920,839
12262440670,128,49.9
1968014109,2580,839
15227012800,89,45
10879273213,149,59
13511640202,999,818
1955996581,3999,1659
11746968261,267,89
12574181047,239,118
10520848953,950,828
