creationTime,content_1,days,isMobile,nickname,productSize,referenceName,referenceTime,score,userClient,userLevel,userProvince,
2016/8/31 22:27,"""不错，质量好，价格优惠，物流快！",22,TRUE,"""高***帅""","""大1匹""","""【新品统一型号】品圆定频挂机""",FALSE,5,0,"""来自京东iPhone客户端""","""钻石会员""","""广东"""
2016/8/31 22:17,"""格力的就是好，一直买格力",22,TRUE,"""a***7""","""大1匹""","""【新品统一型号】品圆定频挂机""",FALSE,5,0,"""来自京东iPhone客户端""","""钻石会员""","""广东"""
2016/8/31 22:12,"""大牌子，外观时尚大气，冷热使用方便，使用稳定安全，实惠。",22,TRUE,"""j***i""","""大1匹""","""【新品统一型号】品圆定频挂机""",FALSE,5,0,"""来自京东Android客户端""","""钻石会员""","""广东"""
2016/8/31 22:01,"""好",22,TRUE,"""j***n""","""大1匹""","""【新品统一型号】品圆定频挂机""",FALSE,5,0,"""来自京东iPhone客户端""","""钻石会员""",""""""
2016/5/8 14:57,"""有性价比，买成2449，2天买上降价了，这个不知道能不能返券",14,TRUE,"""8***1""","""大1匹""","""【新品统一型号】品圆定频挂机""",FALSE,5,0,"""来自京东Android客户端""","""钻石会员""",""""""
2016/5/8 14:57,"""满意",14,TRUE,"""j***0""","""大1匹""","""【新品统一型号】品圆定频挂机""",FALSE,5,0,"""来自京东iPhone客户端""","""钻石会员""","""北京"""
2016/5/8 14:43,"""好评",14,TRUE,"""s***5""","""大1匹""","""【新品统一型号】品圆定频挂机""",FALSE,5,0,"""来自京东iPhone客户端""","""金牌会员""","""广东"""
2016/5/8 14:20,"""京东快递真的很赞，很快。空调还在等师傅装机，使用体验装好再来追加。",14,TRUE,"""c***x""","""大1匹""","""【新品统一型号】品圆定频挂机""",FALSE,5,0,"""来自京东Android客户端""","""金牌会员""","""广东"""
2016/5/8 13:55,"""好",13,TRUE,"""j***p""","""大1匹""","""【新品统一型号】品圆定频挂机""",FALSE,5,0,"""来自京东Android客户端""","""金牌会员""",""""""
2016/5/15 16:20,"""家在五楼，无电梯 ，担心不能无偿上楼的。结果电话京东说不用担心。送货师傅按照我要求的时间上门，因为瘦弱，搬东西有些费力。我家老公和老爸齐上阵一起搬上楼。我们这样的客户真心应该评为中国好客户。空调看起不错，相信格力。",16,TRUE,"""2***4""","""大1匹""","""【新品统一型号】品圆定频挂机""",FALSE,5,0,"""来自京东iPhone客户端""","""金牌会员""",""""""
2016/5/8 13:47,"""送货速度很快，安装师傅收费很合理，京东值得信赖",13,TRUE,"""j***z""","""大1匹""","""【新品统一型号】品圆定频挂机""",FALSE,5,0,"""来自京东Android客户端""","""银牌会员""","""广东"""
2016/5/8 13:26,"""好",13,TRUE,"""j***5""","""大1匹""","""【新品统一型号】品圆定频挂机""",FALSE,5,0,"""来自京东iPhone客户端""","""钻石会员""","""北京"""
2016/5/8 13:24,"""送货速度，安装师傅态度很好！赞两个",13,FALSE,"""zWVNhULYXpQf""","""大1匹""","""【新品统一型号】品圆定频挂机""",FALSE,4,0,"""来自微信购物""","""银牌会员""",""""""
2016/5/8 13:20,"""制冷效果很差，制冷效果很差。",13,TRUE,"""叶***弟""","""大1匹""","""【新品统一型号】品圆定频挂机""",FALSE,5,0,"""来自京东Android客户端""","""金牌会员""","""海南"""
2016/5/8 13:20,"""服务赞",13,FALSE,"""a1ou""","""大1匹""","""【新品统一型号】品圆定频挂机""",FALSE,5,0,"""""","""银牌会员""",""""""
2016/5/5 11:36,"""空调 不错，安装师傅很给力，送货师傅辛苦了！",11,FALSE,"""7***峰""","""大1匹""","""【新品统一型号】品圆定频挂机""",FALSE,5,0,"""""","""钻石会员""",""""""
2016/5/5 11:23,"""态度诚恳的",11,TRUE,"""柴***吼""","""大1匹""","""【新品统一型号】品圆定频挂机""",FALSE,5,0,"""来自京东Android客户端""","""金牌会员""","""河北"""
2016/5/5 11:20,"""还没安装物流给力",11,TRUE,"""韩***杰""","""大1匹""","""【新品统一型号】品圆定频挂机""",FALSE,5,0,"""来自京东Android客户端""","""银牌会员""","""山东"""
2016/5/5 11:10,"""好！不错，五星！",11,TRUE,"""曜***石""","""大1匹""","""【新品统一型号】品圆定频挂机""",FALSE,5,0,"""来自京东iPhone客户端""","""钻石会员""","""广东"""
2016/5/5 10:51,"""东西不错，安装态度很好，具体制冷要看看天气热后会是什么效果，用完追加！",10,TRUE,"""m***3""","""大1匹""","""【新品统一型号】品圆定频挂机""",FALSE,5,0,"""来自京东Android客户端""","""金牌会员""","""北京"""
2016/5/5 10:51,"""第一次，没有给五星，空调和京东都没话说还是一如既往的好，为什么只给两星，主要坑在安装上面，首先已经提前约了还等了快3个小时，第二安装师傅来了一个告知只有不锈钢的架子，价格吓人，说的普通的没有，变相的等于强卖，我一个破架子还要不锈钢的，你怎么不说只有金的，第三，安装发票打了三个电话，等了半个月了，还有意识呢，！希望京东对大家电安装这块也要加强监督，考核",10,TRUE,"""格力空调GREE""","""大1匹""","""【新品统一型号】品圆定频挂机""",FALSE,2,2,"""来自京东iPhone客户端""","""注册会员""",""""""
2016/5/6 17:11,"""不错",17,TRUE,"""s***o""","""大1匹""","""【新品统一型号】品圆定频挂机""",FALSE,5,0,"""来自京东iPhone客户端""","""PLUS会员""","""浙江"""
2016/5/5 10:41,"""好",10,TRUE,"""麻***姐""","""大1匹""","""【新品统一型号】品圆定频挂机""",FALSE,5,0,"""来自京东iPhone客户端""","""金牌会员""","""湖北"""
2016/5/5 10:29,"""空调已经装上了！从京东上买了第二次了！很方便，服务态度也很不错！好评！",10,TRUE,"""T***1""","""大1匹""","""【新品统一型号】品圆定频挂机""",FALSE,5,0,"""来自京东iPhone客户端""","""金牌会员""",""""""
2016/7/31 10:30,"""好东西",10,TRUE,"""6***m""","""大1匹""","""【新品统一型号】品圆定频挂机""",FALSE,5,0,"""来自京东iPhone客户端""","""金牌会员""","""湖南"""
2016/7/31 10:30,"""制冷很好，外观也很漂亮，赞。",10,TRUE,"""j***f""","""大1匹""","""【新品统一型号】品圆定频挂机""",FALSE,5,0,"""来自京东Android客户端""","""金牌会员""",""""""
2016/7/31 10:30,"""可以，比变频的还要好。",10,TRUE,"""j***4""","""大1匹""","""【新品统一型号】品圆定频挂机""",FALSE,5,0,"""来自京东Android客户端""","""金牌会员""",""""""
