creationTime,content_1,days,isMobile,nickname,productSize,referenceName,referenceTime,score,userClient,userLevel,userProvince
2016/4/10 9:24,"""挺好，安装速度快，服务到位。只是买完就降价100，心里很不爽。",6,TRUE,"""l***z""","""【新品统一型号】品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/4/4 1:09,5,"""来自京东Android客户端""","""钻石会员""","""陕西"""
2016/4/10 9:24,"""还不错！用段时间再说，好了再买！",3,TRUE,"""H***o""","""【新品统一型号】品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/4/7 12:12,5,"""来自京东Android客户端""","""金牌会员""","""海南"""
2016/6/30 21:00,"""师傅态度很好，责任心强",2,TRUE,"""j***r""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/28 0:21,5,"""来自京东Android客户端""","""银牌会员""",""""""
2016/6/30 20:59,"""安装设计很到位，辛苦师傅了。",2,TRUE,"""l***e""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/28 22:08,5,"""来自京东Android客户端""","""金牌会员""","""广东"""
2016/6/30 20:58,"""质量很好，服务很到位，安装人员很不错，品质过硬大品牌可信赖，值得入手！",2,TRUE,"""j***j""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/28 0:09,5,"""来自京东Android客户端""","""金牌会员""",""""""
2016/7/14 19:51,"""宝贝非常好，喜欢，很愉快的一次购物",2,TRUE,"""j***c""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/28 0:19,5,"""来自京东Android客户端""","""金牌会员""",""""""
2016/6/30 20:54,"""&hellip;&hellip;&hellip;&hellip;",11,FALSE,"""缘***情""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/19 20:38,5,"""""","""钻石会员""",""""""
2016/6/30 20:53,"""快9点了，师傅坚持装完才去吃饭，工作态度非常好，安装过程认真细心有耐心，两位帅哥忙的衣服都湿了。就冲这个干劲，给100个赞。",2,TRUE,"""y***1""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/28 0:12,5,"""来自京东iPhone客户端""","""钻石会员""","""广东"""
2016/6/30 20:53,"""可以的，蛮凉，静音模式都没声音，不错的。",8,TRUE,"""1***p""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/22 10:46,5,"""来自京东iPhone客户端""","""银牌会员""",""""""
2016/6/30 20:47,"""从来不给差评，第一次！这次实在是太过分了，预约太难了，费了那么多电话费，预约到了还各种挑剔，我要安装到主卧，需要打眼，但是不给打眼，说让另外找打眼的，那我还找你安装什么，服务态度太差了，我想退货还得自己出邮费！结果安装到次卧了，早知道看看评价好了，这里的评价好多都说服务太差了，后悔没看！这个肯定跟格力高层意识有关，完全就不在乎用户感受，不会再买格力了，一个不着重用户品牌！！！产品是三级节能，质量不知道，慢慢用吧，外表挺挺普通的！",12,TRUE,"""h***_""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/18 8:01,1,"""""","""金牌会员""","""天津"""
2016/7/1 9:40,"""还行",2,TRUE,"""j***l""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/28 8:08,5,"""来自京东iPhone客户端""","""金牌会员""","""广东"""
2016/6/30 20:46,"""售后安装到我，安完就开机试了一下，确实不错",2,TRUE,"""l***e""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/28 8:54,5,"""来自京东iPhone客户端""","""钻石会员""","""天津"""
2016/6/30 20:46,"""格力的质量信的过，安装师傅也很热心，靠得住，安装很负责！",8,TRUE,"""y***s""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/11 10:40,5,"""来自京东Android客户端""","""金牌会员""","""四川"""
2016/11/19 15:15,"""不错。物有所值，值得购买。",8,TRUE,"""长***1""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/11 2:00,5,"""来自京东Android客户端""","""PLUS会员""","""广东"""
2016/11/19 15:04,"""速度快，比实体店便宜。",8,TRUE,"""z***o""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/11 6:49,5,"""来自京东Android客户端""","""钻石会员""","""湖南"""
2016/11/19 15:00,"""总体来说 这次的活动还是比较给力的 格力的品质也一贯值得入手 还可以吧 给父母买的",8,TRUE,"""m***k""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/11 14:17,5,"""来自京东Android客户端""","""钻石会员""","""河南"""
2016/11/19 14:51,"""相信格力技术，所以选购了格力。",8,FALSE,"""升***星""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/11 7:13,5,"""来自微信购物""","""金牌会员""","""广东"""
2016/11/19 14:50,"""买的时候没注意能效级，安装才发现是3级，有点小伤心。还好我用得不多，应该不会太耗电。制热要三分钟有点慢，不过效果还不错。安装师傅很靠谱。",8,TRUE,"""c***5""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/11 0:17,4,"""来自京东iPhone客户端""","""钻石会员""","""江西"""
2016/11/19 14:50,"""物流快，服务态度非常好。",8,TRUE,"""J***3""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/11 11:15,5,"""来自京东Android客户端""","""银牌会员""",""""""
2016/11/19 14:47,"""相信格力的品质，一如既往的选择。",8,TRUE,"""r***g""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/11 0:48,5,"""来自京东Android客户端""","""钻石会员""","""北京"""
2016/11/19 14:46,"""好看还没用，相信格力相信京东，双十一抢的",8,TRUE,"""j***j""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/11 0:38,5,"""来自京东iPhone客户端""","""钻石会员""","""江苏"""
2016/11/19 14:41,"""挺好的，制热挺快的，大品牌值得信赖",11,TRUE,"""j***p""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/11/8 16:04,5,"""来自京东iPhone客户端""","""钻石会员""",""""""
2016/11/19 14:41,"""非常满意！格力空调给力，京东的东西好，价格实惠，安装师傅也认真负责安装到位，态度也很好看到安装室外机要爬到外面，20多层啊，看到头皮都发麻，真不容易，一定是要给好评的！",4,TRUE,"""朱***舞""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/1 0:00,5,"""来自京东Android客户端""","""钻石会员""","""广东"""
2016/6/5 15:02,"""很不错",3,TRUE,"""忧***型""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/2 13:38,5,"""来自京东iPhone客户端""","""金牌会员""",""""""
2016/6/5 14:53,"""很好，不错的产品，安装师傅不错的。",2,FALSE,"""j***强""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/3 10:49,5,"""""","""金牌会员""",""""""
2016/6/5 14:53,"""一共I了膳_空{，京|配送很快，安b傅人很好，服B度也不e有Y貌，做事很有交代，也按我要求安b在哪位置上，或者oc安b上的建h我，b完空{臀收拾垃圾，安b收M也是按收M适杖。]有多收M用。真是十！售後也一直致我安b情r，w碚f服M意。???",4,TRUE,"""M***g""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/1 3:51,5,"""来自京东Android客户端""","""银牌会员""","""广西"""
2016/6/5 14:53,"""师傅安装不错，服务态度好",4,TRUE,"""j***6""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/1 0:04,5,"""来自京东iPhone客户端""","""金牌会员""","""广东"""
2016/6/5 14:49,"""刚用目前没什么问题，安装的师傅也挺好",2,TRUE,"""j***笕""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/3 18:07,5,"""来自京东iPhone客户端""","""钻石会员""",""""""
2016/6/5 14:49,"""格力空调还是值得信赖的，安装服务也很不错，愉快的一次购物！",4,TRUE,"""m***2""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/1 21:07,5,"""来自京东Android客户端""","""金牌会员""","""江苏"""
2016/6/5 14:33,"""东西不错，送货师傅态度蛮好的",4,TRUE,"""S***员""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/1 0:11,5,"""来自京东iPhone客户端""","""企业会员""","""四川"""
2016/6/5 14:33,"""很好，父母很满意，安装师傅也很好。性价比高",4,TRUE,"""1***1""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/1 0:00,5,"""来自京东Android客户端""","""银牌会员""","""浙江"""
2016/6/5 14:33,"""不错，总体满意",6,TRUE,"""晓***史""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/5/30 11:33,5,"""来自京东iPhone客户端""","""金牌会员""","""湖北"""
2016/6/18 22:21,"""还行 需要时间来检验",2,FALSE,"""天***品""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/16 13:18,5,"""""","""金牌会员""",""""""
2016/6/18 22:21,"""服务态度好，比什么都重要！放心买吧",50,TRUE,"""苏***工""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/4/29 20:51,5,"""来自京东Android客户端""","""钻石会员""","""江苏"""
2016/6/18 22:21,"""安装师傅很到位，非常感谢！",2,TRUE,"""大***9""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/16 19:24,5,"""来自京东Android客户端""","""金牌会员""","""北京"""
2016/6/18 22:17,"""颜值高，质量效果好，静音，安装师傅专业",11,TRUE,"""m***m""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/7 0:00,5,"""来自京东Android客户端""","""金牌会员""","""广东"""
2016/6/18 22:16,"""空调制冷还比较快，声音也比较小",11,TRUE,"""j***8""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/7 0:35,5,"""来自京东iPhone客户端""","""金牌会员""","""福建"""
2016/6/18 22:13,"""我是5月17日拍下的，怎么18就将价200元了",1,FALSE,"""d***9""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/17 7:45,5,"""来自微信购物""","""银牌会员""",""""""
2016/6/18 22:12,"""安装师傅很是辛苦，服务比较到位，安装的垃圾都给清理了！",11,TRUE,"""t***s""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/7 9:59,5,"""来自京东Android客户端""","""金牌会员""","""北京"""
2016/6/18 22:12,"""送货很快，安装师傅也很及时，就是买完第二天就降价了",1,TRUE,"""j***a""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/17 8:01,5,"""来自京东Android客户端""","""钻石会员""","""北京"""
2016/6/18 22:11,"""挺好的",10,FALSE,"""j***f""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/8 15:33,5,"""""","""钻石会员""","""广东"""
2016/6/18 22:10,"""挺不错的格力空调",11,TRUE,"""月***开""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/7 5:31,5,"""来自京东iPhone客户端""","""钻石会员""","""河南"""
2016/6/18 22:10,"""空调按约定时间送货，安装服务到位，制冷效果好，静音，满意的一次购物。",8,TRUE,"""w***d""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/16 0:01,5,"""来自京东Android客户端""","""银牌会员""","""广东"""
2016/6/24 10:50,"""格力空调好",8,FALSE,"""i***m""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/16 9:36,5,"""""","""钻石会员""","""广东"""
2016/6/24 10:45,"""超级好，声音很小，我都以为没开。制冷效果不错，安装人员很细心，手艺也好，很整齐。非常感谢",6,TRUE,"""土***k""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/18 23:11,5,"""来自京东iPhone客户端""","""金牌会员""","""四川"""
2016/6/24 10:45,"""格力就是值得拥有啊，声音小制冷效果很不错大品牌就是好 安装师傅很细心没有乱收费两台一百多一点赞一个",5,TRUE,"""东***1""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/19 13:23,5,"""来自京东iPhone客户端""","""钻石会员""","""四川"""
2016/6/24 10:37,"""好评，安装师傅很好，安装水平也挺高的，没有额外收费，非常好，会继续关注格力的，",6,TRUE,"""幸***8""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/18 13:11,5,"""来自京东Android客户端""","""金牌会员""","""河南"""
2016/6/24 10:21,"""很好！真心不错！信赖京东！",5,TRUE,"""j***o""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/19 14:33,5,"""来自京东iPhone客户端""","""金牌会员""",""""""
2016/6/24 10:21,"""看起来挺漂亮，安装送货都挺快，用起来也挺好的，满意。",8,FALSE,"""x***3""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/16 16:24,5,"""""","""PLUS会员""","""北京"""
2016/6/24 10:19,"""好",8,TRUE,"""w***0""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/16 13:09,5,"""来自京东iPhone客户端""","""钻石会员""","""北京"""
2016/6/24 10:19,"""空调不错到底是格力，安装师傅服务态度也好，但是那个保修的卡被安装师傅弄丢了，说以后出问题直接找他。",50,TRUE,"""g***3""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/5/5 2:31,5,"""来自京东iPhone客户端""","""钻石会员""","""湖南"""
2016/6/24 10:18,"""安装的师傅很好，专门找钻头帮我们大孔，搞得满头大汗",23,TRUE,"""j***3""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/1 0:31,5,"""来自京东Android客户端""","""钻石会员""","""广东"""
2016/1/3 23:37,"""东西很棒，样子清淡高雅。而且著名网站缺货，这里买到了两台。价格也给力。真开心！",5,FALSE,"""b***i""","""大1匹""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2015/12/30 15:35,5,"""""","""银牌会员""","""上海"""
2016/1/3 23:37,"""很好，不错的空调，相信格力",23,TRUE,"""x***m""","""大1匹""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2015/12/12 0:21,5,"""来自京东Android客户端""","""钻石会员""","""江西"""
2016/1/3 22:35,"""发货很快，服务很好，送机入户，厂家预约安装很快，没任何费用",4,TRUE,"""琴***a""","""大1匹""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2015/12/31 21:24,5,"""来自京东Android客户端""","""钻石会员""",""""""
2016/1/3 22:35,"""送货快，安装好",12,TRUE,"""笑***沉""","""大1匹""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2015/12/23 23:49,5,"""来自京东iPhone客户端""","""金牌会员""","""北京"""
2016/1/3 21:41,"""空调1号下单。今天中午送到，辛苦配送师傅了，打开看挺漂亮的，不过今天又涨价了。等过几天安装好再评！",2,FALSE,"""j***0""","""大1匹""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/1/1 17:39,5,"""""","""银牌会员""","""广东"""
2016/1/3 21:28,"""今天刚收到，还没有安装，等使用后在做评论。",2,FALSE,"""土气妈妈""","""大1匹""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/1/1 22:46,5,"""""","""金牌会员""",""""""
2016/1/3 21:02,"""格力的品质一直很放心。这次安装的师父也很好，很早就约定了时间来安装，还帮忙选择安装位置，热心仔细，必须好评",10,FALSE,"""吴伟wh27961804""","""大1匹""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2015/12/25 9:07,4,"""""","""钻石会员""",""""""
2016/1/3 20:51,"""还没用  不过格力的应该可以",54,FALSE,"""c***2""","""大1匹""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2015/11/11 1:02,4,"""""","""钻石会员""","""广东"""
2016/1/3 20:27,"""空调不错，安装师傅很用心，一大早就过来了，安装过程顺利，赞一个。",2,TRUE,"""j***m""","""大1匹""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/1/1 16:34,5,"""来自京东Android客户端""","""金牌会员""",""""""
2016/1/3 20:24,"""使用了一个星期,特意来评价.\n绝对的5星好评,安装师傅也很给力.",10,FALSE,"""j***3""","""大1匹""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2015/12/25 11:43,5,"""""","""金牌会员""","""湖北"""
2017/3/4 16:26,"""上午送，下午装，速度快，收费合理！相信京东，相信格力！！！",1,TRUE,"""京***物""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/3/3 11:40,5,"""来自京东Android客户端""","""金牌会员""","""安徽"""
2017/3/4 16:26,"""服务不错。",3,TRUE,"""l***6""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/3/1 22:05,5,"""来自京东Android客户端""","""银牌会员""","""广东"""
2017/3/4 16:16,"""满意，很不错",1,FALSE,"""k***J""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/3/3 10:17,5,"""来自微信购物""","""银牌会员""",""""""
2017/3/4 16:12,"""发货速度超快，当天购买，当天安装了！",4,FALSE,"""j***d""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/2/28 22:01,5,"""来自微信购物""","""钻石会员""","""江苏"""
2017/3/4 15:43,"""给妈妈买的空调，格力，质量好，服务售后态势都很好。",45,TRUE,"""l***9""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/1/18 8:07,5,"""来自京东Android客户端""","""钻石会员""","""广东"""
2017/3/4 15:43,"""1",1,TRUE,"""马***7""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/3/3 15:27,5,"""来自京东Android客户端""","""钻石会员""","""四川"""
2017/3/4 15:40,"""送货及时，安装及时",3,TRUE,"""j***s""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/3/1 0:02,5,"""来自京东iPhone客户端""","""钻石会员""","""上海"""
2017/3/4 15:36,"""服务满意，工作认真负责",1,TRUE,"""d***g""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/3/3 9:01,5,"""来自京东Android客户端""","""金牌会员""","""北京"""
2017/3/4 15:32,"""很好，速度比想象中的快，安装师傅安装也很细心。",4,TRUE,"""糖***3""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/2/28 22:12,5,"""来自京东iPhone客户端""","""金牌会员""",""""""
2017/3/4 15:32,"""货到速度很快，服务态度很好。",2,TRUE,"""j***6""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017/3/2 14:39,5,"""来自京东Android客户端""","""钻石会员""","""广西"""
2016/6/16 7:45,"""相信格力，质量很好，外观也挺不错。",4,TRUE,"""那***怪""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/12 19:36,5,"""来自京东Android客户端""","""钻石会员""","""河南"""
2016/6/16 7:44,"""值得购买，成二十平米房间一会就凉快了",15,TRUE,"""7***玮""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/1 23:22,5,"""来自京东Android客户端""","""金牌会员""",""""""
2016/6/16 7:28,"""挺好 大品牌 值得信赖",6,TRUE,"""j***6""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/10 23:36,5,"""来自京东Android客户端""","""钻石会员""","""天津"""
2016/6/16 7:27,"""非常棒  格力从不让我失望",15,TRUE,"""跳***铺""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/1 0:00,5,"""来自京东iPhone客户端""","""钻石会员""","""河北"""
2016/6/16 7:21,"""用了几天了，才评价，制冷很好，安装师傅也很不错，格力空调真是不错，我已经买了两台",11,TRUE,"""l***5""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/5 12:43,5,"""来自京东Android客户端""","""钻石会员""","""河北"""
2016/6/16 7:15,"""很满意！这个夏天可以舒服了过！",7,TRUE,"""萨瓦地咔""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/9 12:38,5,"""来自京东Android客户端""","""PLUS会员""","""四川"""
2016/6/16 7:11,"""东西不错",38,TRUE,"""x***g""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/5/9 16:06,5,"""来自京东Android客户端""","""金牌会员""","""广东"""
2016/6/16 7:08,"""不错",8,TRUE,"""j***h""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/8 18:38,5,"""来自京东Android客户端""","""PLUS会员[试用]""",""""""
2016/6/16 6:51,"""京东年中活动抢购的，比商场便宜好多呀，物流和服务都很好，值得信赖",9,TRUE,"""w***8""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/7 6:35,5,"""来自京东Android客户端""","""金牌会员""","""河北"""
2016/6/16 6:44,"""送货速度快 师傅安装技术赞 特别干净 空调静音不错的 室外机声音很小",9,TRUE,"""1***p""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016/6/7 7:54,5,"""来自京东iPhone客户端""","""金牌会员""",""""""
2016/6/16 6:44,"""\n空调噪音小，配件缺扎带，\n就是售后安装很不满&mdash;&mdash;收费不合理，扎带另收费，没有高空作业扣条安全带就收高空作业费。",22,FALSE,"""k***o""","""大1匹""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2015/11/11 11:31,1,"""""","""金牌会员""","""广东"""
2015/12/18 15:55,"""送货安装都很快   300加三米铜管",3,TRUE,"""j***u""","""大1匹""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2015/11/30 17:44,5,"""来自京东Android客户端""","""银牌会员""","""江苏"""
2015/12/3 21:25,"""空调很好，送货和安装都很快",22,TRUE,"""j***h""","""大1匹""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2015/11/11 2:28,5,"""来自京东Android客户端""","""银牌会员""",""""""
2015/12/3 21:01,"""还没使用还没使用还没使用还没使用",22,FALSE,"""a***2""","""大1匹""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2015/11/11 0:32,5,"""""","""钻石会员""","""广东"""
2015/12/3 15:26,"""信赖京东，空调很不错，安装师傅态度非常好",22,TRUE,"""丁***译""","""大1匹""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2015/11/11 18:36,5,"""来自京东iPhone客户端""","""PLUS会员[试用]""","""江苏"""
